Geneid	SRR222175	SRR222176	SRR222177	SRR222178
ENSG00000283290	0	0	0	0
ENSG00000100968	106	144	127	63
ENSG00000200785	0	0	0	0
ENSG00000241035	0	0	0	0
ENSG00000258870	0	0	0	0
ENSG00000274475	0	0	0	0
ENSG00000129472	52	36	93	100
ENSG00000201097	0	0	0	0
ENSG00000286630	0	1	0	0
ENSG00000140090	3	3	4	5
ENSG00000258682	0	0	2	1
ENSG00000180189	0	0	1	1
ENSG00000279636	1	1	1	3
ENSG00000252782	0	0	0	0
ENSG00000196860	1	0	1	6
ENSG00000258378	0	0	0	0
ENSG00000100578	23	21	55	60
ENSG00000252198	0	0	0	0
ENSG00000258650	0	0	0	0
ENSG00000258900	0	0	0	0
ENSG00000239510	0	0	0	0
ENSG00000100592	89	31	146	208
ENSG00000133937	0	0	0	0
ENSG00000256737	0	0	1	2
ENSG00000256081	0	0	0	0
ENSG00000273586	0	0	0	0
ENSG00000256385	0	0	0	0
ENSG00000255569	0	0	1	1
ENSG00000255582	0	1	0	0
ENSG00000256553	0	0	1	1
ENSG00000255664	0	0	0	0
ENSG00000256350	0	0	0	0
ENSG00000211776	0	0	2	1
ENSG00000248358	0	0	0	0
ENSG00000211777	0	2	1	3
ENSG00000211778	1	0	0	2
ENSG00000211779	0	0	2	1
ENSG00000240954	0	1	3	1
ENSG00000258452	0	0	0	0
ENSG00000165409	1	1	7	2
ENSG00000258915	0	0	0	0
ENSG00000271705	0	0	0	0
ENSG00000271656	0	0	0	0
ENSG00000259167	0	0	0	0
ENSG00000221303	0	0	0	0
ENSG00000205579	1	0	2	4
ENSG00000270343	1	0	0	2
ENSG00000242163	0	0	1	0
ENSG00000258605	0	0	0	0
ENSG00000254656	2	0	0	0
ENSG00000199755	0	0	0	0
ENSG00000265993	0	0	0	0
ENSG00000156127	9	33	14	12
ENSG00000242951	5	0	5	9
ENSG00000201096	0	0	0	0
ENSG00000280494	0	0	0	0
ENSG00000283629	0	0	0	0
ENSG00000280078	0	0	0	0
ENSG00000259502	0	0	1	0
ENSG00000201529	0	0	0	0
ENSG00000286861	0	0	0	1
ENSG00000258626	0	0	0	0
ENSG00000272253	0	0	0	0
ENSG00000258466	0	0	0	0
ENSG00000139988	0	0	1	0
ENSG00000241542	0	0	0	0
ENSG00000258618	0	0	0	0
ENSG00000271697	0	0	0	0
ENSG00000239820	0	0	0	0
ENSG00000258759	0	2	1	1
ENSG00000274666	1	0	0	0
ENSG00000226677	2	1	5	1
ENSG00000279434	0	1	1	3
ENSG00000238540	0	0	0	0
ENSG00000257520	0	0	0	0
ENSG00000258467	0	0	0	0
ENSG00000243730	0	1	0	0
ENSG00000136327	0	3	0	0
ENSG00000201395	0	0	0	0
ENSG00000198807	0	0	4	1
ENSG00000258988	1	0	0	0
ENSG00000286319	2	0	0	0
ENSG00000100554	244	86	478	543
ENSG00000211959	6	249	986	528
ENSG00000253467	0	0	0	0
ENSG00000228757	0	0	0	0
ENSG00000253294	0	0	0	0
ENSG00000278473	0	3	4	1
ENSG00000228966	0	0	0	0
ENSG00000254228	0	0	0	0
ENSG00000232216	5	56	157	37
ENSG00000283195	0	0	0	0
ENSG00000283562	0	0	0	0
ENSG00000283464	0	0	0	0
ENSG00000270816	0	0	0	0
ENSG00000253465	0	0	0	0
ENSG00000253895	0	0	0	0
ENSG00000211961	0	3	1	0
ENSG00000211962	3	75	366	131
ENSG00000253808	0	0	0	0
ENSG00000229092	0	0	2	0
ENSG00000253862	0	0	0	0
ENSG00000211964	4	147	226	52
ENSG00000211965	9	159	166	65
ENSG00000253386	0	0	0	0
ENSG00000253241	0	0	0	0
ENSG00000211966	10	363	660	138
ENSG00000253941	0	0	0	0
ENSG00000253545	0	0	2	0
ENSG00000211967	0	58	295	77
ENSG00000253714	0	0	0	0
ENSG00000275475	0	0	0	0
ENSG00000254395	2	42	147	22
ENSG00000253131	0	0	16	4
ENSG00000253759	0	0	0	0
ENSG00000211968	0	11	91	10
ENSG00000224373	13	551	784	142
ENSG00000253742	0	0	1	0
ENSG00000254167	0	0	0	0
ENSG00000258701	2	2	2	1
ENSG00000239365	0	0	0	0
ENSG00000196183	0	3	0	1
ENSG00000092009	7	4	61	3
ENSG00000258421	0	0	0	0
ENSG00000021645	17	24	23	16
ENSG00000199454	0	0	0	0
ENSG00000239438	0	0	0	0
ENSG00000258723	0	0	0	0
ENSG00000258719	0	0	0	0
ENSG00000258478	0	0	0	0
ENSG00000258829	0	0	0	0
ENSG00000258419	0	0	0	0
ENSG00000259106	0	0	0	0
ENSG00000287118	0	0	0	0
ENSG00000258637	0	0	0	0
ENSG00000207089	0	0	0	0
ENSG00000270975	1	0	0	1
ENSG00000258565	1	0	1	0
ENSG00000258967	0	0	0	0
ENSG00000258531	2	0	3	0
ENSG00000242293	0	0	0	0
ENSG00000206768	0	0	0	0
ENSG00000276063	0	0	0	0
ENSG00000278587	0	0	0	0
ENSG00000258350	0	0	0	0
ENSG00000258648	0	0	0	0
ENSG00000243855	0	0	0	0
ENSG00000280281	0	0	0	0
ENSG00000227051	57	34	93	37
ENSG00000252800	0	0	0	0
ENSG00000258962	4	2	0	0
ENSG00000275154	3	0	1	0
ENSG00000260711	29	8	30	27
ENSG00000259020	2	2	11	10
ENSG00000165821	4	9	25	18
ENSG00000257096	0	0	0	0
ENSG00000201358	0	0	0	0
ENSG00000251792	0	0	0	0
ENSG00000264712	0	0	0	0
ENSG00000259071	0	0	0	0
ENSG00000092200	1	0	4	5
ENSG00000259013	0	0	0	0
ENSG00000258644	0	0	0	0
ENSG00000222640	0	0	0	0
ENSG00000257759	0	0	0	0
ENSG00000252263	0	0	0	0
ENSG00000134007	0	0	0	0
ENSG00000274397	0	0	0	0
ENSG00000259115	0	0	0	0
ENSG00000258951	0	0	3	1
ENSG00000245466	0	0	0	0
ENSG00000240837	0	0	0	0
ENSG00000287153	0	0	0	0
ENSG00000287777	0	0	0	0
ENSG00000258897	0	0	0	0
ENSG00000223299	0	0	0	0
ENSG00000287772	0	0	0	0
ENSG00000280070	0	0	0	0
ENSG00000259026	0	0	0	0
ENSG00000258393	0	0	0	0
ENSG00000258680	0	0	0	0
ENSG00000270713	0	0	0	0
ENSG00000199285	0	0	0	0
ENSG00000259121	0	0	0	0
ENSG00000285830	4	0	0	0
ENSG00000241984	0	0	0	1
ENSG00000258671	0	0	0	0
ENSG00000270503	1	1	1	8
ENSG00000258425	0	0	0	0
ENSG00000258976	0	0	0	0
ENSG00000258439	0	0	0	0
ENSG00000222604	0	0	0	0
ENSG00000119616	50	80	140	242
ENSG00000258050	0	0	0	0
ENSG00000279392	2	1	3	7
ENSG00000271180	6	1	16	5
ENSG00000239686	4	0	0	1
ENSG00000278818	1	0	2	1
ENSG00000126775	42	39	86	115
ENSG00000259318	0	0	0	0
ENSG00000213641	0	0	1	2
ENSG00000271484	0	0	0	0
ENSG00000200742	0	0	1	0
ENSG00000072121	82	116	187	210
ENSG00000258837	22	6	16	32
ENSG00000244677	0	0	0	0
ENSG00000243546	0	0	0	0
ENSG00000240210	0	0	0	0
ENSG00000258477	1	1	1	1
ENSG00000287385	2	0	1	1
ENSG00000287167	0	0	0	0
ENSG00000240023	0	0	3	0
ENSG00000259022	1	2	5	5
ENSG00000259017	0	0	0	0
ENSG00000259105	0	0	0	0
ENSG00000258783	0	0	0	0
ENSG00000168348	0	0	0	0
ENSG00000253059	0	0	0	0
ENSG00000257957	0	0	0	1
ENSG00000258938	1	1	0	1
ENSG00000258300	0	0	0	0
ENSG00000257272	0	0	0	0
ENSG00000257307	0	2	2	0
ENSG00000257614	0	0	0	0
ENSG00000257720	0	0	0	0
ENSG00000257826	0	0	0	1
ENSG00000140009	1	3	10	2
ENSG00000139914	6	2	5	3
ENSG00000165762	0	1	0	0
ENSG00000176299	0	0	0	0
ENSG00000169484	0	0	0	0
ENSG00000255804	0	0	0	0
ENSG00000176253	0	0	0	0
ENSG00000155249	0	0	0	0
ENSG00000169208	2	0	0	0
ENSG00000197734	0	0	0	0
ENSG00000258027	0	0	0	0
ENSG00000278184	0	0	0	0
ENSG00000174373	29	31	93	123
ENSG00000125954	0	0	0	0
ENSG00000272158	2	0	1	0
ENSG00000266531	0	0	0	0
ENSG00000196553	2	0	2	0
ENSG00000258552	0	0	1	0
ENSG00000201384	2	0	0	0
ENSG00000221754	0	0	0	0
ENSG00000258510	0	0	0	0
ENSG00000258500	0	1	0	0
ENSG00000253075	0	0	0	0
ENSG00000259031	0	0	0	0
ENSG00000258576	0	0	0	0
ENSG00000240179	0	0	0	0
ENSG00000252065	0	0	0	0
ENSG00000212518	0	0	0	0
ENSG00000252686	0	0	0	0
ENSG00000287142	0	0	0	0
ENSG00000259160	0	0	0	0
ENSG00000259076	0	0	1	0
ENSG00000259010	1	1	0	1
ENSG00000284269	0	0	0	0
ENSG00000184394	0	0	0	0
ENSG00000221977	0	0	0	0
ENSG00000207952	0	0	0	0
ENSG00000176198	0	0	2	0
ENSG00000240513	0	0	0	0
ENSG00000258525	0	0	0	0
ENSG00000258886	0	0	0	0
ENSG00000258968	0	0	0	1
ENSG00000258640	0	0	0	0
ENSG00000207440	0	0	0	0
ENSG00000202402	0	0	0	0
ENSG00000199291	0	0	0	0
ENSG00000258814	0	0	0	0
ENSG00000286333	0	0	0	0
ENSG00000273830	0	0	0	0
ENSG00000258871	0	0	0	0
ENSG00000285936	0	0	0	0
ENSG00000206751	0	0	0	0
ENSG00000176043	0	0	1	0
ENSG00000205683	19	5	48	27
ENSG00000196832	1	0	1	0
ENSG00000165553	8	0	3	0
ENSG00000169397	0	0	0	0
ENSG00000211780	0	0	1	2
ENSG00000211781	0	0	0	0
ENSG00000211782	0	0	0	0
ENSG00000211783	0	0	0	0
ENSG00000211784	1	0	0	0
ENSG00000256474	0	0	0	0
ENSG00000211785	0	2	4	1
ENSG00000211786	0	0	2	3
ENSG00000211787	0	0	0	1
ENSG00000211788	1	3	7	4
ENSG00000211789	0	1	1	4
ENSG00000211790	0	0	2	1
ENSG00000256379	0	0	0	0
ENSG00000211791	2	3	5	1
ENSG00000211792	0	0	2	3
ENSG00000211793	1	0	6	2
ENSG00000258482	0	0	0	0
ENSG00000258557	0	0	0	0
ENSG00000211794	0	0	3	2
ENSG00000211795	0	0	3	0
ENSG00000211796	0	0	0	1
ENSG00000211797	0	1	4	2
ENSG00000211798	0	0	3	0
ENSG00000211799	0	1	6	3
ENSG00000258705	0	0	1	0
ENSG00000211800	0	1	2	0
ENSG00000211801	0	0	0	1
ENSG00000276428	0	0	0	0
ENSG00000211802	0	0	0	1
ENSG00000211803	0	0	2	2
ENSG00000211804	0	0	4	4
ENSG00000211805	0	0	0	0
ENSG00000211806	0	0	1	1
ENSG00000211807	0	0	4	0
ENSG00000211808	0	0	0	0
ENSG00000211809	0	0	3	2
ENSG00000258835	0	0	0	0
ENSG00000211810	0	0	3	0
ENSG00000259092	0	0	0	0
ENSG00000249048	0	0	0	0
ENSG00000258905	0	0	0	0
ENSG00000258812	0	0	0	0
ENSG00000211812	0	0	0	0
ENSG00000211813	0	0	0	0
ENSG00000211814	0	0	1	1
ENSG00000211815	0	0	0	1
ENSG00000259068	0	0	0	0
ENSG00000211816	0	0	0	2
ENSG00000211817	0	0	1	2
ENSG00000211818	0	0	0	0
ENSG00000211819	0	0	0	0
ENSG00000211820	0	0	1	1
ENSG00000211896	372	10014	3799	6802
ENSG00000211897	108	1143	411	590
ENSG00000270371	0	0	0	0
ENSG00000211898	11	23	80	25
ENSG00000211899	805	8337	9626	1668
ENSG00000265612	0	1	2	2
ENSG00000264024	0	0	0	0
ENSG00000263413	0	1	1	0
ENSG00000264781	0	0	0	0
ENSG00000211900	1	15	19	5
ENSG00000237111	1	4	9	1
ENSG00000242472	0	1	7	1
ENSG00000240041	0	1	1	4
ENSG00000242887	0	0	1	0
ENSG00000237547	0	0	0	0
ENSG00000211904	0	0	1	0
ENSG00000211905	0	0	0	0
ENSG00000236597	0	0	0	0
ENSG00000227335	0	0	0	0
ENSG00000211907	0	0	0	0
ENSG00000225825	0	0	0	0
ENSG00000211909	0	0	0	0
ENSG00000227196	0	0	0	0
ENSG00000211911	0	0	0	0
ENSG00000211912	0	0	0	0
ENSG00000237020	0	0	0	0
ENSG00000211914	0	0	0	0
ENSG00000211915	0	0	0	0
ENSG00000227800	0	0	0	0
ENSG00000211917	0	0	0	0
ENSG00000211918	0	0	0	0
ENSG00000227108	0	0	0	0
ENSG00000211920	0	0	0	0
ENSG00000211921	0	0	0	0
ENSG00000232543	0	0	0	0
ENSG00000211925	0	0	0	0
ENSG00000237197	0	0	0	0
ENSG00000228131	0	0	0	0
ENSG00000211928	0	0	0	0
ENSG00000233655	0	0	0	0
ENSG00000211930	0	0	0	0
ENSG00000211931	0	0	0	0
ENSG00000236170	0	0	0	0
ENSG00000211933	2	88	546	87
ENSG00000254279	0	0	0	0
ENSG00000225200	36	70	111	116
ENSG00000211934	12	324	118	27
ENSG00000253780	0	0	0	0
ENSG00000211935	5	181	517	277
ENSG00000276775	2	58	302	103
ENSG00000282122	1	50	624	197
ENSG00000211937	9	133	475	93
ENSG00000253387	0	0	0	0
ENSG00000254053	0	0	0	0
ENSG00000253763	0	0	1	1
ENSG00000211938	6	150	830	241
ENSG00000199480	0	0	0	0
ENSG00000254329	0	0	0	0
ENSG00000211970	5	31	143	19
ENSG00000253132	0	1	12	6
ENSG00000253747	0	0	0	0
ENSG00000253936	0	0	0	0
ENSG00000223648	1	17	100	25
ENSG00000253209	0	4	5	1
ENSG00000253169	0	0	0	0
ENSG00000211972	1	30	152	27
ENSG00000253274	0	1	4	0
ENSG00000223506	0	0	0	0
ENSG00000253820	0	0	0	0
ENSG00000254036	0	0	0	0
ENSG00000253635	0	0	0	0
ENSG00000254052	0	0	0	0
ENSG00000253703	0	0	0	0
ENSG00000211973	1	43	57	20
ENSG00000211974	0	10	27	7
ENSG00000282600	3	9	54	7
ENSG00000281990	0	0	0	0
ENSG00000283571	0	0	1	1
ENSG00000280411	1	52	204	45
ENSG00000274576	2	33	161	34
ENSG00000254056	0	2	14	3
ENSG00000225698	2	71	186	56
ENSG00000211976	2	32	152	199
ENSG00000224650	12	233	665	184
ENSG00000254134	0	0	0	0
ENSG00000254176	0	0	0	0
ENSG00000253247	0	0	0	0
ENSG00000253310	0	0	0	0
ENSG00000265929	0	0	1	0
ENSG00000211978	0	0	0	2
ENSG00000253674	1	3	0	1
ENSG00000275747	0	0	0	2
ENSG00000283906	0	2	1	2
ENSG00000211979	0	0	5	4
ENSG00000253303	0	0	0	0
ENSG00000119608	1	1	0	1
ENSG00000258964	0	0	0	0
ENSG00000279633	0	0	0	0
ENSG00000258956	0	0	0	0
ENSG00000258842	0	0	0	0
ENSG00000270852	0	0	0	0
ENSG00000258620	0	2	0	3
ENSG00000279593	0	0	0	0
ENSG00000258987	0	0	0	0
ENSG00000126803	157	262	217	329
ENSG00000136352	13	211	0	0
ENSG00000242995	0	0	0	0
ENSG00000258703	0	0	0	0
ENSG00000243801	0	0	0	0
ENSG00000200818	0	0	0	0
ENSG00000280244	0	0	0	0
ENSG00000258154	0	0	0	0
ENSG00000287459	0	0	0	1
ENSG00000273778	0	0	0	0
ENSG00000257622	0	0	0	0
ENSG00000279495	1	20	6	9
ENSG00000242085	0	0	0	4
ENSG00000257341	0	0	1	0
ENSG00000211890	4007	41587	123073	24963
ENSG00000211891	6	16	5	2
ENSG00000211892	893	16011	986	1169
ENSG00000274172	0	0	0	0
ENSG00000211893	235	4735	2257	1520
ENSG00000277030	0	0	0	0
ENSG00000253364	0	3	0	0
ENSG00000258566	0	0	0	0
ENSG00000258569	0	1	0	0
ENSG00000071246	27	126	74	96
ENSG00000258610	0	0	0	0
ENSG00000286437	0	0	0	0
ENSG00000241081	1	1	6	2
ENSG00000223174	0	0	0	0
ENSG00000285966	0	0	0	0
ENSG00000266553	0	0	0	0
ENSG00000243225	1	0	0	0
ENSG00000119669	87	216	178	173
ENSG00000100565	0	0	0	0
ENSG00000184304	6	6	22	26
ENSG00000257904	0	0	0	0
ENSG00000240201	1	0	0	0
ENSG00000279032	0	0	0	0
ENSG00000211448	22	35	22	62
ENSG00000087303	8	177	32	82
ENSG00000136367	2	10	4	18
ENSG00000015133	102	392	331	375
ENSG00000139880	16	84	35	83
ENSG00000092068	104	339	281	314
ENSG00000176153	2242	2922	3012	3812
ENSG00000176230	0	0	0	0
ENSG00000181619	3	2	2	3
ENSG00000156050	5	6	19	23
ENSG00000279461	0	0	0	1
ENSG00000239910	0	0	1	0
ENSG00000258513	0	0	0	0
ENSG00000119614	0	0	0	0
ENSG00000258559	0	0	4	1
ENSG00000258737	0	0	0	0
ENSG00000177776	0	1	0	0
ENSG00000259155	0	0	0	0
ENSG00000258462	0	0	0	0
ENSG00000221114	0	0	0	0
ENSG00000258400	0	0	0	0
ENSG00000277634	0	0	0	0
ENSG00000252474	0	0	0	0
ENSG00000278771	5	13	16	15
ENSG00000274012	0	0	0	0
ENSG00000251929	0	0	0	0
ENSG00000274704	0	0	0	0
ENSG00000278038	0	0	0	0
ENSG00000270788	0	1	2	3
ENSG00000243038	0	0	0	0
ENSG00000241582	0	0	0	0
ENSG00000165410	105	24	100	57
ENSG00000243824	0	0	1	1
ENSG00000251726	0	0	1	0
ENSG00000258738	4	4	15	6
ENSG00000258493	0	0	0	0
ENSG00000258790	0	0	0	0
ENSG00000241052	0	0	0	0
ENSG00000259090	0	0	0	0
ENSG00000282625	0	0	0	0
ENSG00000282308	0	0	0	0
ENSG00000256243	1	0	0	0
ENSG00000240392	0	0	0	2
ENSG00000288045	0	0	0	0
ENSG00000258503	0	0	0	0
ENSG00000258993	0	0	0	0
ENSG00000289503	0	0	0	0
ENSG00000169488	0	0	0	0
ENSG00000196383	0	0	0	0
ENSG00000212371	0	0	0	0
ENSG00000240233	2	1	4	1
ENSG00000258520	0	0	0	1
ENSG00000280073	1	0	0	0
ENSG00000286424	0	0	0	0
ENSG00000283016	0	0	2	2
ENSG00000258443	0	0	0	0
ENSG00000184227	7	4	8	9
ENSG00000258408	0	0	0	0
ENSG00000258524	0	0	2	1
ENSG00000279026	7	0	3	1
ENSG00000177465	1	4	7	9
ENSG00000205669	0	0	0	0
ENSG00000258972	0	0	0	0
ENSG00000251907	0	0	0	0
ENSG00000258660	0	0	0	0
ENSG00000176903	112	159	190	200
ENSG00000264741	1	0	0	0
ENSG00000258586	0	0	0	0
ENSG00000270576	0	0	0	0
ENSG00000258653	0	0	0	0
ENSG00000223300	0	0	0	0
ENSG00000273711	1	0	0	1
ENSG00000258891	0	2	0	0
ENSG00000270140	0	0	0	0
ENSG00000199472	0	0	0	0
ENSG00000100583	4	1	3	5
ENSG00000165555	0	1	0	4
ENSG00000289495	0	0	0	0
ENSG00000289208	2	0	0	0
ENSG00000241494	1	2	7	9
ENSG00000207208	1	0	0	0
ENSG00000259161	0	0	0	0
ENSG00000240457	1	0	0	0
ENSG00000258827	0	0	0	0
ENSG00000258708	0	0	5	1
ENSG00000252746	0	0	0	0
ENSG00000207046	0	0	0	0
ENSG00000129514	36	113	223	229
ENSG00000278396	1	0	2	1
ENSG00000187581	0	0	0	0
ENSG00000202306	0	0	0	0
ENSG00000252720	0	0	0	0
ENSG00000277826	0	0	0	0
ENSG00000239199	1	0	0	0
ENSG00000182521	0	2	4	0
ENSG00000133958	3	6	1	1
ENSG00000183032	0	0	1	0
ENSG00000266327	0	0	0	0
ENSG00000289687	1	0	0	0
ENSG00000288931	0	0	0	0
ENSG00000202229	0	0	0	0
ENSG00000252347	0	0	0	0
ENSG00000092096	61	98	110	31
ENSG00000199157	0	0	0	0
ENSG00000215991	0	0	0	0
ENSG00000092067	0	6	5	7
ENSG00000200385	0	0	0	0
ENSG00000201431	0	0	0	0
ENSG00000259091	0	0	0	0
ENSG00000258696	0	0	0	0
ENSG00000259048	0	0	0	0
ENSG00000139865	4	0	8	4
ENSG00000278147	0	0	0	0
ENSG00000212615	0	0	0	0
ENSG00000239043	0	0	0	0
ENSG00000182545	0	0	0	0
ENSG00000258436	0	0	0	0
ENSG00000172717	0	0	0	1
ENSG00000289723	0	0	0	0
ENSG00000200506	0	0	0	0
ENSG00000199836	0	0	0	0
ENSG00000271198	2	1	11	5
ENSG00000242888	0	0	0	1
ENSG00000258693	0	0	0	0
ENSG00000258560	0	0	0	0
ENSG00000227729	0	0	0	0
ENSG00000242894	0	0	0	0
ENSG00000207568	0	0	0	0
ENSG00000283165	0	0	0	0
ENSG00000258824	2	0	1	4
ENSG00000272909	1	0	1	1
ENSG00000179841	31	12	75	151
ENSG00000258893	0	0	0	0
ENSG00000252400	0	0	0	0
ENSG00000198805	326	330	488	685
ENSG00000258431	0	0	0	0
ENSG00000274818	5	0	3	1
ENSG00000287643	0	0	0	0
ENSG00000283857	0	0	0	0
ENSG00000259015	0	0	0	0
ENSG00000239544	0	0	0	0
ENSG00000241487	0	0	0	0
ENSG00000258448	0	0	1	1
ENSG00000259109	0	0	0	0
ENSG00000252839	0	0	0	0
ENSG00000170468	22	58	91	81
ENSG00000288928	13	2	2	1
ENSG00000284118	0	0	0	0
ENSG00000234648	0	0	0	0
ENSG00000287991	0	0	0	0
ENSG00000229402	0	0	0	0
ENSG00000127152	4	29	35	91
ENSG00000212330	0	0	0	0
ENSG00000266015	0	0	0	0
ENSG00000239224	0	0	0	0
ENSG00000230988	0	1	0	0
ENSG00000202459	0	0	0	0
ENSG00000206969	0	0	0	0
ENSG00000151322	8	5	7	3
ENSG00000251002	1	0	3	4
ENSG00000252424	0	0	0	0
ENSG00000244270	0	0	0	0
ENSG00000276168	86	174	278	319
ENSG00000252919	0	0	0	0
ENSG00000258568	0	0	3	0
ENSG00000278009	0	0	2	0
ENSG00000168282	3	20	5	6
ENSG00000165506	9	52	65	66
ENSG00000258450	0	0	0	1
ENSG00000258643	0	0	0	0
ENSG00000289598	0	0	0	0
ENSG00000258892	0	0	0	0
ENSG00000258485	0	1	0	0
ENSG00000258656	0	0	0	0
ENSG00000206870	0	0	0	0
ENSG00000182107	211	418	571	558
ENSG00000252783	0	0	0	0
ENSG00000289973	0	0	0	0
ENSG00000277367	0	0	0	0
ENSG00000278143	0	0	0	0
ENSG00000222036	1	0	0	0
ENSG00000212612	0	0	0	0
ENSG00000286614	0	0	0	0
ENSG00000277128	0	0	0	0
ENSG00000277710	0	0	0	0
ENSG00000278594	0	2	1	0
ENSG00000196143	0	0	0	0
ENSG00000271632	0	0	0	0
ENSG00000277252	0	0	0	0
ENSG00000258781	0	0	0	0
ENSG00000285990	0	0	0	0
ENSG00000257310	0	0	0	0
ENSG00000277156	2	2	0	1
ENSG00000265154	0	0	0	0
ENSG00000199082	0	0	0	0
ENSG00000258904	0	2	0	2
ENSG00000283840	0	0	0	0
ENSG00000259052	0	0	0	0
ENSG00000197119	31	159	83	108
ENSG00000258504	0	0	0	0
ENSG00000198984	0	0	0	0
ENSG00000243976	0	0	0	0
ENSG00000140107	1	2	0	0
ENSG00000258666	0	0	0	0
ENSG00000258521	3	0	2	0
ENSG00000258581	1	0	0	1
ENSG00000258597	0	0	0	0
ENSG00000100811	227	359	552	732
ENSG00000290292	29	54	107	160
ENSG00000275569	2	0	0	0
ENSG00000139946	99	64	77	114
ENSG00000221060	0	0	0	0
ENSG00000242071	88	146	233	351
ENSG00000270610	0	0	0	0
ENSG00000215398	0	0	0	0
ENSG00000275002	0	0	0	0
ENSG00000290393	0	0	0	0
ENSG00000270433	0	0	0	0
ENSG00000187483	0	0	0	0
ENSG00000290676	0	0	0	0
ENSG00000258822	0	0	0	0
ENSG00000258625	0	0	0	0
ENSG00000188831	0	0	0	0
ENSG00000259158	0	0	0	0
ENSG00000290783	0	0	0	0
ENSG00000271968	0	0	0	0
ENSG00000259162	0	0	0	0
ENSG00000225766	0	0	0	0
ENSG00000257853	0	0	0	0
ENSG00000228294	0	0	0	0
ENSG00000289626	0	0	0	0
ENSG00000176290	0	0	0	0
ENSG00000176281	0	0	0	0
ENSG00000290642	0	0	0	0
ENSG00000166090	0	0	0	0
ENSG00000278342	0	1	1	0
ENSG00000279286	0	6	1	5
ENSG00000133962	18	16	21	24
ENSG00000268295	0	0	0	1
ENSG00000258774	0	4	0	0
ENSG00000288855	0	0	0	0
ENSG00000131951	0	0	0	0
ENSG00000289098	0	0	0	0
ENSG00000252312	0	0	0	0
ENSG00000168350	50	126	235	206
ENSG00000100664	508	205	1024	1232
ENSG00000291313	0	0	0	0
ENSG00000289536	1	1	2	0
ENSG00000211923	0	0	0	0
ENSG00000211924	0	0	0	0
ENSG00000290844	0	0	0	0
ENSG00000165617	25	30	67	48
ENSG00000197406	19	15	18	9
ENSG00000276240	0	0	0	1
ENSG00000139915	1	0	0	0
ENSG00000251735	0	0	0	0
ENSG00000258392	0	0	0	0
ENSG00000244053	1	2	3	8
ENSG00000214903	0	0	0	0
ENSG00000263945	0	0	0	0
ENSG00000259117	0	0	0	0
ENSG00000258453	0	0	0	0
ENSG00000290703	0	0	0	0
ENSG00000259049	0	0	0	0
ENSG00000271075	0	0	0	0
ENSG00000258985	0	0	0	0
ENSG00000289523	2	3	3	3
ENSG00000265768	0	0	0	0
ENSG00000222985	0	0	0	0
ENSG00000258878	0	0	0	0
ENSG00000258613	0	0	2	0
ENSG00000214759	0	0	0	0
ENSG00000252497	0	0	0	0
ENSG00000182185	11	10	20	28
ENSG00000188655	0	0	0	0
ENSG00000258856	0	0	0	0
ENSG00000293009	0	0	0	0
ENSG00000177350	0	0	0	0
ENSG00000293056	0	0	0	0
ENSG00000270591	0	0	0	0
ENSG00000259374	0	0	0	0
ENSG00000270938	0	0	0	0
ENSG00000257162	0	0	0	0
ENSG00000259648	0	0	0	0
ENSG00000293198	0	0	0	0
ENSG00000197358	0	0	0	0
ENSG00000293235	0	0	0	0
ENSG00000225210	0	0	0	0
ENSG00000235812	0	0	0	0
ENSG00000293335	0	0	0	0
ENSG00000186369	0	0	0	0
ENSG00000258959	0	0	0	0
ENSG00000234911	0	0	0	0
ENSG00000258704	0	0	0	0
ENSG00000176165	0	0	0	0
ENSG00000258811	0	0	0	1
ENSG00000258593	1	0	1	2
ENSG00000259067	0	0	0	0
ENSG00000182652	0	0	0	0
ENSG00000293569	0	0	1	2
ENSG00000289757	0	0	0	0
ENSG00000258663	0	0	0	0
ENSG00000288802	0	0	0	0
ENSG00000259000	0	0	2	1
ENSG00000258509	1	0	0	0
ENSG00000259046	0	0	0	0
ENSG00000258497	0	0	0	0
ENSG00000256705	0	0	1	1
ENSG00000139910	50	24	35	16
ENSG00000262119	0	0	1	1
ENSG00000257842	9	4	2	8
ENSG00000257845	0	0	0	0
ENSG00000257612	3	0	6	2
ENSG00000265165	0	0	0	0
ENSG00000258932	0	0	0	0
ENSG00000257120	0	0	0	0
ENSG00000257523	0	0	0	0
ENSG00000257522	0	0	0	0
ENSG00000203546	2	3	1	1
ENSG00000129480	1	7	24	16
ENSG00000239323	0	0	0	0
ENSG00000214943	0	0	0	0
ENSG00000223087	0	0	0	0
ENSG00000207412	0	0	0	0
ENSG00000258690	0	0	0	0
ENSG00000258601	0	0	0	0
ENSG00000253563	1	48	0	0
ENSG00000283098	1	0	0	0
ENSG00000259019	0	0	0	0
ENSG00000259137	1	0	0	0
ENSG00000259148	0	0	0	0
ENSG00000189139	0	0	0	0
ENSG00000289195	0	0	0	0
ENSG00000258751	0	0	0	0
ENSG00000270359	0	0	0	0
ENSG00000207366	0	0	0	0
ENSG00000258750	0	0	0	0
ENSG00000242417	0	0	0	0
ENSG00000258803	0	0	0	0
ENSG00000100865	54	142	161	160
ENSG00000259515	1	2	1	0
ENSG00000269910	1	0	2	0
ENSG00000293148	0	0	0	0
ENSG00000258776	0	0	0	0
